Set_Number	Individual_ID	OneWayAcc	TwoWayAcc	FourWayAcc	Best
190	67	0.501333	0.508333	0.919333	0
190	68	0.501333	0.508667	0.92	0
190	69	0.502333	0.507333	0.917667	0
191	1	0.5	0.502	0.857	0
191	2	0.5	0.517333	0.89	0
191	3	0.500667	0.501333	0.857	0
191	4	0.5	0.506	0.884333	0
191	5	0.502667	0.518	0.901667	0
191	6	0.500333	0.502333	0.863	0
191	7	0.502	0.517	0.896667	0
191	8	0.501333	0.52	0.903667	0
191	9	0.501333	0.517667	0.898333	0
191	10	0.501667	0.502667	0.881333	0
191	11	0.500333	0.505333	0.888333	0
191	12	0.500333	0.519	0.895667	0
191	13	0.502	0.517333	0.899667	0
191	14	0.500333	0.502	0.862333	0
191	15	0.5	0.518667	0.893667	0
191	16	0.500667	0.504	0.884	0
191	17	0.500667	0.520333	0.902	0
191	18	0.501	0.505333	0.891667	0
191	19	0.501667	0.519667	0.904	0
191	20	0.500667	0.517667	0.896333	0
191	21	0.500667	0.505	0.889	0
191	22	0.500667	0.504333	0.887667	0
191	23	0.500667	0.507333	0.895	0
191	24	0.500667	0.518667	0.897667	0
191	25	0.501	0.520333	0.903	0
191	26	0.502667	0.516667	0.896667	0
191	27	0.503	0.516333	0.896667	0
191	28	0.501333	0.519333	0.903333	0
191	29	0.500333	0.503667	0.882667	0
191	30	0.501	0.517667	0.896667	0
191	31	0.502	0.518	0.901	0
191	32	0.500667	0.519333	0.901667	0
191	33	0.503333	0.516333	0.898	0
191	34	0.501	0.517333	0.896	0
191	35	0.501	0.503	0.882667	0
191	36	0.500333	0.506667	0.894	0
191	37	0.501	0.518	0.900667	0
191	38	0.502	0.516	0.896	0
191	39	0.501	0.506333	0.894667	1
191	40	0.500667	0.502333	0.877333	0
191	41	0.500333	0.503	0.882333	0
191	42	0.500667	0.506	0.893	0
191	43	0.501	0.518667	0.901333	0
191	44	0.501333	0.519	0.902	0
191	45	0.502	0.517667	0.900333	0
191	46	0.501	0.519667	0.902667	0
191	47	0.501667	0.518667	0.903	0
191	48	0.500333	0.519667	0.900667	0
191	49	0.500667	0.506333	0.893667	0
191	50	0.501	0.502667	0.881	0
191	51	0.501667	0.518333	0.901	0
191	52	0.500667	0.505667	0.892333	0
191	53	0.500333	0.501667	0.856333	0
191	54	0.501	0.501	0.855	0
191	55	0.502667	0.518333	0.902	0
191	56	0.502333	0.518333	0.901333	0
191	57	0.501333	0.520667	0.904	0
191	58	0.500333	0.518667	0.894667	0
191	59	0.500333	0.504	0.883	0
191	60	0.500667	0.503333	0.883667	0
191	61	0.500333	0.505	0.886667	0
191	62	0.500667	0.507667	0.895333	0
191	63	0.500667	0.518333	0.897	0
191	64	0.503	0.517	0.897	0
191	65	0.500667	0.506667	0.894667	0
191	66	0.501	0.519333	0.902	0
192	1	0.5	0.507333	0.868333	0
192	2	0.5	0.508	0.870333	0
192	3	0.5	0.524	0.879333	0
192	4	0.501667	0.504	0.871667	0
192	5	0.500667	0.526667	0.889667	0
192	6	0.502333	0.504	0.872333	0
192	7	0.501	0.503667	0.87	0
192	8	0.501333	0.509333	0.879667	0
192	9	0.500667	0.504333	0.873333	0
192	10	0.500667	0.503	0.868333	0
192	11	0.500333	0.508	0.877667	0
192	12	0.500333	0.502667	0.859333	0
192	13	0.501	0.525667	0.888667	0
192	14	0.500667	0.511	0.879	0
192	15	0.500667	0.503667	0.869333	0
192	16	0.501	0.522667	0.883333	0
192	17	0.501667	0.525	0.89	0
192	18	0.501333	0.510333	0.88	0
192	19	0.500333	0.527667	0.890333	0
192	20	0.502667	0.523667	0.886667	0
192	21	0.501667	0.504333	0.873667	0
192	22	0.500333	0.502333	0.858667	0
192	23	0.501	0.528	0.893	0
192	24	0.500333	0.503	0.866333	0
192	25	0.500333	0.528333	0.890667	0
192	26	0.500667	0.523	0.883	0
192	27	0.501333	0.511	0.881	0
192	28	0.501	0.507	0.876333	0
192	29	0.500333	0.523	0.882333	0
192	30	0.501333	0.526333	0.891	0
192	31	0.501333	0.528	0.893333	0
192	32	0.501333	0.504667	0.875667	0
192	33	0.500667	0.505	0.874	0
192	34	0.501	0.503	0.869333	0
192	35	0.501	0.505667	0.876	0
192	36	0.500333	0.525	0.885333	0
192	37	0.501	0.504667	0.875	0
192	38	0.500333	0.510667	0.878667	0
192	39	0.501333	0.527667	0.893	0
192	40	0.502333	0.526	0.891667	0
192	41	0.502	0.527	0.893	0
192	42	0.501	0.512333	0.882	0
192	43	0.501	0.526	0.889	0
192	44	0.500667	0.527333	0.89	0
192	45	0.501333	0.529333	0.894667	0
192	46	0.500333	0.527	0.888	0
192	47	0.501667	0.527333	0.893	0
192	48	0.500667	0.523667	0.885667	0
192	49	0.500667	0.529667	0.894	0
192	50	0.502	0.524	0.886333	0
192	51	0.501	0.511667	0.881	0
192	52	0.501667	0.503667	0.870667	0
192	53	0.501333	0.526667	0.891667	0
192	54	0.501333	0.529	0.894	0
192	55	0.502333	0.525333	0.891333	0
192	56	0.500333	0.529	0.891667	0
192	57	0.501667	0.524667	0.889333	0
192	58	0.500333	0.527333	0.889667	0
192	59	0.500667	0.522667	0.880667	0
192	60	0.501333	0.53	0.895333	0
192	61	0.500667	0.524333	0.886333	0
192	62	0.501333	0.525667	0.89	0
192	63	0.501667	0.525667	0.890333	0
192	64	0.500667	0.523333	0.884333	0
192	65	0.500667	0.507333	0.877	0
192	66	0.501	0.53	0.895	0
192	67	0.500333	0.524	0.885	0
192	68	0.501667	0.524	0.886	0
192	69	0.502333	0.524667	0.889667	0
192	70	0.503	0.524667	0.890667	0
192	71	0.501333	0.525333	0.888	0
192	72	0.501	0.525	0.886667	0
192	73	0.500667	0.504	0.87	0
192	74	0.500667	0.527667	0.891667	0
192	75	0.501	0.530333	0.896333	0
192	76	0.500667	0.505667	0.875	0
192	77	0.500667	0.502667	0.860667	0
192	78	0.500667	0.512	0.88	0
192	79	0.502333	0.524	0.888	0
192	80	0.501	0.529333	0.894	0
192	81	0.501	0.523	0.884333	0
192	82	0.501	0.511	0.880667	0
192	83	0.500333	0.507	0.874333	0
192	84	0.500667	0.503333	0.868667	0
192	85	0.501	0.508333	0.878	0
192	86	0.501	0.505333	0.875333	0
192	87	0.500667	0.504667	0.873667	0
192	88	0.502	0.526	0.890667	0
192	89	0.501333	0.527	0.892667	0
192	90	0.501	0.523333	0.885	0
192	91	0.501333	0.512333	0.883333	1
192	92	0.501	0.510667	0.88	0
192	93	0.501	0.527	0.891	0
192	94	0.501	0.529	0.893667	0
192	95	0.502667	0.525	0.892	0
192	96	0.500333	0.528667	0.891	0
192	97	0.501667	0.529	0.894667	0
192	98	0.500667	0.506667	0.876	0
192	99	0.502	0.526667	0.892667	0
192	100	0.502	0.524333	0.889333	0
193	1	0.500333	0.501	0.865333	0
193	2	0.5	0.503	0.866333	0
193	3	0.500333	0.522667	0.907333	0
193	4	0.501	0.502667	0.876667	0
193	5	0.501333	0.503	0.878	0
193	6	0.500667	0.503	0.876	0
193	7	0.500333	0.503	0.875667	0
193	8	0.500333	0.507667	0.895667	0
193	9	0.500333	0.510667	0.9	0
193	10	0.5	0.501333	0.864667	0
193	11	0.500667	0.521333	0.903	0
193	12	0.500333	0.521333	0.901667	0
193	13	0.501	0.504	0.881667	0
193	14	0.500667	0.52	0.901	0
193	15	0.500667	0.525667	0.909667	0
193	16	0.501333	0.520667	0.903333	0
193	17	0.500667	0.505333	0.889333	0
193	18	0.500667	0.504667	0.886	0
193	19	0.501	0.506	0.894667	0
193	20	0.500667	0.509333	0.899667	0
193	21	0.500333	0.504667	0.885333	0
193	22	0.500333	0.506	0.892	0
193	23	0.501	0.521333	0.905333	0
193	24	0.501	0.505667	0.893333	0
193	25	0.500333	0.520333	0.901	0
193	26	0.500333	0.503667	0.877333	0
193	27	0.500667	0.501333	0.866	0
193	28	0.502	0.520333	0.903333	0
193	29	0.501	0.526667	0.911	0
193	30	0.500667	0.504333	0.880333	0
193	31	0.501333	0.505667	0.894	0
193	32	0.501667	0.525333	0.910667	0
193	33	0.500333	0.509	0.899333	0
193	34	0.500333	0.526	0.908333	0
193	35	0.501	0.505333	0.891333	0
193	36	0.502	0.522	0.907667	0
193	37	0.501	0.526	0.910333	0
193	38	0.501667	0.523333	0.908667	0
193	39	0.502333	0.522333	0.908333	0
193	40	0.501333	0.507	0.896333	0
193	41	0.501	0.521	0.905	0
193	42	0.500667	0.520333	0.902	0
193	43	0.502	0.525	0.91	0
193	44	0.501333	0.508	0.900667	1
193	45	0.502333	0.522667	0.908667	0
193	46	0.500667	0.524333	0.908	0
193	47	0.500333	0.508667	0.898667	0
193	48	0.500667	0.505	0.886667	0
193	49	0.501333	0.527333	0.912	0
193	50	0.500667	0.501667	0.867	0
193	51	0.501333	0.509	0.901	0
193	52	0.501	0.508667	0.900333	0
193	53	0.500333	0.511	0.900333	0
193	54	0.501	0.520333	0.902333	0
193	55	0.501333	0.520333	0.902667	0
193	56	0.500667	0.509667	0.9	0
193	57	0.500667	0.521667	0.904	0
193	58	0.500667	0.505667	0.89	0
193	59	0.501333	0.521	0.905333	0
193	60	0.500667	0.502333	0.875333	0
193	61	0.500667	0.522667	0.907667	0
193	62	0.500667	0.506	0.894	0
193	63	0.500333	0.526667	0.908667	0
193	64	0.501667	0.527	0.912333	0
193	65	0.501333	0.528	0.912333	0
193	66	0.502333	0.507333	0.897333	0
193	67	0.500667	0.526	0.91	0
193	68	0.500667	0.503333	0.877667	0
193	69	0.501	0.507333	0.896667	0
193	70	0.501	0.522333	0.907333	0
193	71	0.501333	0.522333	0.907667	0
193	72	0.500667	0.525333	0.908667	0
193	73	0.502	0.525667	0.911	0
193	74	0.501	0.525333	0.91	0
193	75	0.501	0.508333	0.9	0
193	76	0.500667	0.502	0.867333	0
193	77	0.501	0.507667	0.897667	0
193	78	0.501333	0.526667	0.911333	0
193	79	0.501333	0.504	0.882	0
193	80	0.501333	0.506667	0.896	0
193	81	0.500667	0.510667	0.900667	0
193	82	0.500667	0.508333	0.898333	0
193	83	0.501667	0.521333	0.905667	0
193	84	0.502	0.527	0.912667	0
193	85	0.501	0.527667	0.911333	0
193	86	0.501333	0.503667	0.878667	0
193	87	0.500667	0.507333	0.895	0
193	88	0.501333	0.525333	0.910333	0
193	89	0.501333	0.523667	0.908	0
193	90	0.500333	0.504	0.878	0
193	91	0.501333	0.527	0.911667	0
193	92	0.501	0.522	0.906333	0
193	93	0.501667	0.526333	0.911	0
193	94	0.501667	0.503333	0.879	0
193	95	0.501	0.525	0.909333	0
193	96	0.502	0.521667	0.906333	0
194	1	0.5	0.503	0.841	0
194	2	0.5	0.504	0.87	0
194	3	0.501667	0.503667	0.872333	0
194	4	0.500667	0.507667	0.886	0
194	5	0.500667	0.511	0.893333	0
194	6	0.500333	0.501667	0.858333	0
194	7	0.5	0.507333	0.880667	0
194	8	0.500333	0.504	0.871	0
194	9	0.501667	0.508333	0.888333	0
194	10	0.500333	0.505333	0.877667	0
194	11	0.501	0.502667	0.869333	0
194	12	0.503333	0.513667	0.900667	0
194	13	0.500333	0.504333	0.872667	0
194	14	0.500333	0.510333	0.891667	0
194	15	0.500667	0.504	0.874	0
194	16	0.500667	0.511333	0.895	0
194	17	0.500333	0.504667	0.875667	0
194	18	0.501333	0.512667	0.898333	0
194	19	0.500667	0.505333	0.881	0
194	20	0.500333	0.502667	0.861667	0
194	21	0.501	0.512333	0.898	0
194	22	0.502	0.514333	0.901	0
194	23	0.501333	0.513333	0.900333	0
194	24	0.501333	0.509333	0.892333	0
194	25	0.501667	0.511667	0.897333	1
194	26	0.501	0.509333	0.890333	0
194	27	0.502	0.509667	0.892667	0
194	28	0.500667	0.511667	0.896	0
194	29	0.500667	0.513333	0.898667	0
194	30	0.500333	0.503	0.869	0
194	31	0.501667	0.510667	0.893667	0
194	32	0.500667	0.510333	0.892667	0
194	33	0.500333	0.512	0.895333	0
194	34	0.500667	0.512	0.896667	0
194	35	0.501333	0.508333	0.888	0
194	36	0.500333	0.502	0.860667	0
194	37	0.501	0.513667	0.900333	0
194	38	0.500667	0.504333	0.876333	0
194	39	0.500667	0.513	0.898333	0
194	40	0.500667	0.501667	0.86	0
194	41	0.500667	0.503	0.871	0
194	42	0.501333	0.509	0.890667	0
194	43	0.502	0.51	0.893333	0
194	44	0.500333	0.509333	0.887667	0
194	45	0.500667	0.507333	0.885667	0
194	46	0.501667	0.506	0.882667	0
194	47	0.500333	0.506667	0.883333	0
194	48	0.500667	0.509667	0.891	0
194	49	0.501	0.51	0.892333	0
194	50	0.503667	0.513667	0.901	0
194	51	0.501333	0.510667	0.893	0
194	52	0.500333	0.511667	0.894667	0
194	53	0.500667	0.502333	0.861	0
194	54	0.501	0.513333	0.9	0
194	55	0.501	0.506667	0.884667	0
194	56	0.503333	0.514333	0.902333	0
194	57	0.501333	0.511	0.895	0
194	58	0.500667	0.512667	0.897333	0
194	59	0.503667	0.514667	0.902667	0
194	60	0.500333	0.509667	0.888667	0
194	61	0.501	0.511333	0.895333	0
194	62	0.501333	0.513	0.898667	0
194	63	0.502	0.514667	0.901667	0
194	64	0.502667	0.515333	0.902333	0
194	65	0.500667	0.508667	0.888667	0
194	66	0.500333	0.505667	0.880667	0
194	67	0.500333	0.513	0.897333	0
194	68	0.501	0.512	0.897	0
194	69	0.501667	0.510333	0.893	0
194	70	0.501	0.507	0.885333	0
194	71	0.500333	0.508	0.885	0
194	72	0.501	0.506	0.881667	0
194	73	0.500667	0.51	0.891333	0
194	74	0.500333	0.511333	0.894	0
194	75	0.500667	0.509333	0.889667	0
194	76	0.501	0.509	0.889667	0
194	77	0.501333	0.507667	0.886667	0
194	78	0.501	0.508333	0.887333	0
194	79	0.500667	0.506333	0.884333	0
194	80	0.501	0.507667	0.886333	0
194	81	0.501	0.509667	0.892	0
194	82	0.503667	0.514	0.902	0
194	83	0.502	0.514	0.900667	0
194	84	0.503	0.515	0.902333	0
195	1	0.5	0.504667	0.815333	0
195	2	0.5	0.503667	0.813	0
195	3	0.500333	0.501333	0.797	0
195	4	0.500667	0.501333	0.798667	0
195	5	0.5	0.506	0.837667	0
195	6	0.501667	0.511333	0.854667	0
195	7	0.500333	0.52	0.871	0
195	8	0.501	0.518667	0.870333	0
195	9	0.500667	0.504	0.837667	0
195	10	0.500333	0.503667	0.835	0
195	11	0.500667	0.502667	0.83	0
195	12	0.500667	0.518667	0.869333	0
195	13	0.502333	0.512333	0.86	0
195	14	0.500333	0.512	0.852	0
195	15	0.500333	0.519667	0.87	0
195	16	0.500333	0.513333	0.858	0
195	17	0.500333	0.504333	0.836667	0
195	18	0.500667	0.52	0.872	0
195	19	0.501	0.513333	0.862	0
195	20	0.500333	0.503	0.829667	0
195	21	0.500333	0.518333	0.866	0
195	22	0.501667	0.518667	0.871333	0
195	23	0.501333	0.515333	0.867	0
195	24	0.500333	0.504667	0.838667	0
195	25	0.501	0.509667	0.850333	0
195	26	0.500667	0.518	0.868	0
195	27	0.501333	0.511333	0.854333	0
195	28	0.501333	0.510333	0.852667	0
195	29	0.500667	0.514	0.862333	0
195	30	0.500667	0.501667	0.824667	0
195	31	0.500333	0.519333	0.869667	0
195	32	0.500667	0.513333	0.861	0
195	33	0.501333	0.511	0.853667	0
195	34	0.501	0.501333	0.799	0
195	35	0.501333	0.514	0.863333	0
195	36	0.500333	0.513	0.852667	0
195	37	0.500333	0.514667	0.863333	0
195	38	0.501	0.503	0.831333	0
195	39	0.500667	0.505333	0.842333	0
195	40	0.501	0.507	0.845667	0
195	41	0.500667	0.511667	0.853333	0
195	42	0.502	0.519333	0.872333	0
195	43	0.500667	0.514667	0.864667	0
195	44	0.501	0.504667	0.841667	0
195	45	0.501	0.507333	0.846667	0
195	46	0.501667	0.514333	0.865667	0
195	47	0.501333	0.513	0.862	0
195	48	0.500333	0.507667	0.846667	0
195	49	0.501333	0.514333	0.865	0
195	50	0.500667	0.505	0.841667	0
195	51	0.500667	0.502	0.825333	0
195	52	0.501667	0.517333	0.869	0
195	53	0.502	0.511667	0.856	0
195	54	0.501	0.520333	0.872333	0
195	55	0.501	0.516	0.865667	0
195	56	0.500333	0.505	0.839333	0
195	57	0.501	0.51	0.851	0
195	58	0.501333	0.507667	0.848	0
195	59	0.502	0.514667	0.867	0
195	60	0.501	0.522667	0.874	0
195	61	0.501667	0.51	0.851333	0
195	62	0.501333	0.519333	0.871	0
195	63	0.500667	0.517	0.866	0
195	64	0.500667	0.506667	0.845333	0
195	65	0.500667	0.504667	0.840667	0
195	66	0.502333	0.515	0.868333	1
195	67	0.501	0.522	0.873	0
195	68	0.501333	0.521667	0.874333	0
195	69	0.500333	0.501667	0.824333	0
195	70	0.500667	0.512667	0.860667	0
195	71	0.501	0.511667	0.854667	0
195	72	0.501667	0.515	0.867	0
195	73	0.501	0.518333	0.869	0
195	74	0.502	0.513667	0.863667	0
195	75	0.501	0.518	0.868333	0
195	76	0.500333	0.514	0.861333	0
195	77	0.501	0.503333	0.835	0
195	78	0.501333	0.516667	0.868333	0
195	79	0.502	0.515	0.868	0
195	80	0.500333	0.519	0.868667	0
195	81	0.501	0.513667	0.862333	0
195	82	0.500333	0.507333	0.845667	0
195	83	0.502333	0.509667	0.850667	0
195	84	0.501667	0.507333	0.847667	0
195	85	0.500667	0.523333	0.873	0
195	86	0.500667	0.517333	0.867333	0
195	87	0.501333	0.521333	0.874	0
195	88	0.501667	0.513333	0.863333	0
195	89	0.502	0.522667	0.876333	0
195	90	0.501333	0.518333	0.870667	0
195	91	0.501333	0.52	0.872333	0
195	92	0.501	0.510333	0.851667	0
195	93	0.502	0.522333	0.875	0
195	94	0.501667	0.514	0.864333	0
195	95	0.500667	0.508	0.848667	0
195	96	0.501	0.524	0.874333	0
195	97	0.501667	0.521	0.873667	0
195	98	0.501333	0.515	0.866	0
195	99	0.500667	0.512	0.855	0
195	100	0.501	0.510667	0.853	0
195	101	0.500667	0.513667	0.861333	0
195	102	0.502	0.514	0.865	0
195	103	0.501667	0.511667	0.855333	0
195	104	0.502	0.514333	0.866667	0
195	105	0.500333	0.506	0.843	0
195	106	0.501333	0.522667	0.875	0
195	107	0.500667	0.522	0.872667	0
195	108	0.500667	0.512333	0.859667	0
195	109	0.501333	0.513667	0.862667	0
195	110	0.501667	0.523333	0.876333	0
195	111	0.501	0.507667	0.847333	0
195	112	0.502333	0.513667	0.864	0
195	113	0.500667	0.519	0.870333	0
195	114	0.501667	0.519333	0.872	0
195	115	0.500667	0.502333	0.829667	0
195	116	0.500667	0.507333	0.846333	0
195	117	0.501333	0.514667	0.865667	0
195	118	0.501	0.514333	0.864	0
195	119	0.500667	0.503	0.830667	0
195	120	0.501333	0.507333	0.847	0
195	121	0.501333	0.508333	0.849667	0
195	122	0.500333	0.517667	0.865667	0
195	123	0.501	0.511333	0.853333	0
195	124	0.501	0.516667	0.867667	0
195	125	0.502	0.509333	0.85	0
195	126	0.500667	0.506	0.843667	0
195	127	0.501	0.512	0.859333	0
196	1	0.500667	0.502333	0.880667	0
196	2	0.500333	0.502	0.873	0
196	3	0.500333	0.505	0.892333	0
196	4	0.5	0.507667	0.894667	0
196	5	0.501	0.509333	0.905333	0
196	6	0.501667	0.509	0.904333	0
196	7	0.500333	0.505667	0.894333	0
196	8	0.500667	0.508333	0.900667	0
196	9	0.500333	0.51	0.904667	0
196	10	0.501	0.505	0.895667	0
196	11	0.501333	0.504333	0.894667	0
196	12	0.501	0.501333	0.871667	0
196	13	0.500667	0.508	0.899333	0
196	14	0.500333	0.503	0.874333	0
196	15	0.500333	0.509667	0.903333	0
196	16	0.500333	0.502667	0.874	0
196	17	0.500333	0.503667	0.889667	0
196	18	0.500667	0.503333	0.888333	0
196	19	0.500333	0.504	0.890333	0
196	20	0.501	0.509	0.904	1
196	21	0.500667	0.503	0.887333	0
196	22	0.501	0.505667	0.897333	0
196	23	0.500667	0.509	0.903	0
196	24	0.501	0.51	0.905667	0
196	25	0.501	0.507333	0.898333	0
196	26	0.500667	0.505	0.894667	0
196	27	0.500667	0.504	0.893	0
196	28	0.500667	0.504333	0.893333	0
196	29	0.500667	0.505667	0.897	0
196	30	0.501	0.503667	0.890667	0
196	31	0.501	0.503333	0.889	0
196	32	0.500333	0.506667	0.898	0
196	33	0.500667	0.502667	0.885333	0
196	34	0.500667	0.510667	0.905	0
196	35	0.500667	0.501333	0.871	0
196	36	0.501	0.503	0.888	0
196	37	0.500667	0.506	0.897333	0
196	38	0.501	0.508667	0.902	0
196	39	0.500333	0.506	0.895667	0
196	40	0.500333	0.506333	0.897667	0
196	41	0.500333	0.509	0.901333	0
197	1	0.500333	0.501667	0.807333	0
197	2	0.500333	0.503	0.83	0
197	3	0.501333	0.502667	0.83	0
197	4	0.501	0.517667	0.871667	0
197	5	0.500333	0.502	0.820333	0
197	6	0.500333	0.512	0.861667	0
197	7	0.502	0.517333	0.873333	0
197	8	0.500333	0.503333	0.831	0
197	9	0.501667	0.522	0.879	0
197	10	0.503333	0.517667	0.875	0
197	11	0.500333	0.519333	0.874	0
197	12	0.500667	0.522	0.876667	0
197	13	0.5	0.512667	0.861333	0
197	14	0.501333	0.521333	0.877667	0
197	15	0.500333	0.523333	0.876333	0
197	16	0.500667	0.509667	0.858667	0
197	17	0.501667	0.510333	0.863333	0
197	18	0.501667	0.518	0.875	0
197	19	0.501667	0.521	0.878	0
197	20	0.500333	0.518	0.872	0
197	21	0.500667	0.501333	0.806667	0
197	22	0.501	0.522	0.878	0
197	23	0.501333	0.509667	0.86	0
197	24	0.502667	0.523	0.882667	0
197	25	0.500667	0.523333	0.881	0
197	26	0.501	0.524	0.882667	0
197	27	0.502667	0.522667	0.882333	0
197	28	0.500667	0.504667	0.841667	0
197	29	0.500333	0.519	0.873667	0
197	30	0.501	0.521333	0.876667	0
197	31	0.502	0.522667	0.882	0
197	32	0.502	0.520667	0.877667	0
197	33	0.501667	0.516	0.87	0
197	34	0.500333	0.523667	0.877	0
197	35	0.501	0.504	0.841	0
197	36	0.503333	0.516333	0.872333	0
197	37	0.503	0.523333	0.883	0
197	38	0.502333	0.511	0.866667	0
197	39	0.500667	0.503333	0.839	0
197	40	0.501333	0.524	0.883333	0
197	41	0.503667	0.517	0.874333	0
197	42	0.500333	0.505333	0.840667	0
197	43	0.500667	0.507667	0.853	0
197	44	0.501667	0.507333	0.855	0
197	45	0.501	0.512667	0.866667	0
197	46	0.502333	0.51	0.864	0
197	47	0.500667	0.515333	0.868667	0
197	48	0.500667	0.509333	0.858	0
197	49	0.501	0.51	0.859333	0
197	50	0.500667	0.511667	0.863667	0
197	51	0.502	0.509667	0.860333	0
197	52	0.502333	0.510667	0.865667	0
197	53	0.500667	0.519	0.874333	0
197	54	0.502333	0.508	0.857	0
197	55	0.501667	0.517333	0.872667	0
197	56	0.500333	0.506333	0.849667	0
197	57	0.500667	0.522667	0.879333	0
197	58	0.501	0.523333	0.882	0
197	59	0.501333	0.511667	0.866333	0
197	60	0.500667	0.515	0.867333	0
197	61	0.502667	0.522333	0.881	0
197	62	0.503	0.517667	0.874333	0
197	63	0.501333	0.510667	0.863	0
197	64	0.500667	0.512333	0.866	0
197	65	0.502	0.516	0.871	0
197	66	0.503667	0.516333	0.872667	0
197	67	0.502333	0.523667	0.883	0
197	68	0.500667	0.523667	0.881667	0
197	69	0.500333	0.517	0.869333	0
197	70	0.501333	0.522	0.878333	0
197	71	0.501333	0.524667	0.883667	0
197	72	0.501	0.518667	0.874333	0
197	73	0.501667	0.506333	0.853333	0
197	74	0.500333	0.516	0.867667	0
197	75	0.502667	0.509	0.857667	0
197	76	0.501667	0.506	0.851	0
197	77	0.501333	0.507	0.854667	0
197	78	0.500333	0.515667	0.866667	0
197	79	0.500333	0.513333	0.862	0
197	80	0.502333	0.517333	0.873667	0
197	81	0.501333	0.517333	0.872	0
197	82	0.501	0.511667	0.865	0
197	83	0.501333	0.511	0.863333	0
197	84	0.501	0.507667	0.854	0
197	85	0.500333	0.503667	0.838667	0
197	86	0.501667	0.510667	0.865	0
197	87	0.500667	0.505333	0.845667	0
197	88	0.501	0.516	0.869333	0
197	89	0.501667	0.519667	0.876667	0
197	90	0.500667	0.506667	0.851	0
197	91	0.500333	0.520333	0.875333	0
197	92	0.501333	0.520333	0.876333	0
197	93	0.501	0.510333	0.861333	0
197	94	0.501667	0.511	0.865333	0
197	95	0.501333	0.509333	0.858667	0
197	96	0.500333	0.518667	0.873	0
197	97	0.501667	0.512	0.867667	0
197	98	0.502	0.511667	0.867667	0
197	99	0.500667	0.524667	0.882333	0
197	100	0.502	0.51	0.862333	0
197	101	0.502333	0.509667	0.861667	0
197	102	0.502	0.511	0.866	0
197	103	0.501	0.523	0.881333	0
197	104	0.502667	0.522	0.879667	0
197	105	0.501333	0.52	0.876	0
197	106	0.501	0.506667	0.853667	0
197	107	0.503	0.512667	0.868667	0
197	108	0.501667	0.519333	0.876	0
197	109	0.500667	0.52	0.875333	0
197	110	0.500667	0.510333	0.859333	0
197	111	0.500667	0.507	0.851667	0
197	112	0.501	0.510667	0.862333	0
197	113	0.500333	0.524	0.88	0
197	114	0.500333	0.516333	0.869	0
197	115	0.502667	0.513	0.869667	1
197	116	0.502333	0.513333	0.869	0
197	117	0.500333	0.515333	0.866	0
197	118	0.502333	0.517	0.873	0
197	119	0.502	0.520333	0.877333	0
197	120	0.500667	0.510667	0.860333	0
197	121	0.503	0.517333	0.874	0
197	122	0.501667	0.505667	0.849333	0
197	123	0.501	0.504667	0.842667	0
197	124	0.502333	0.522	0.879333	0
197	125	0.500333	0.523	0.876	0
197	126	0.501	0.520333	0.876	0
197	127	0.501	0.506	0.847333	0
197	128	0.501	0.522667	0.88	0
197	129	0.501	0.512	0.866	0
197	130	0.501333	0.512	0.866667	0
197	131	0.501667	0.518667	0.875667	0
197	132	0.502	0.506	0.853	0
197	133	0.501667	0.523	0.882333	0
197	134	0.500667	0.516667	0.870333	0
197	135	0.500333	0.518333	0.872667	0
197	136	0.501667	0.520667	0.877333	0
197	137	0.502	0.506333	0.854	0
197	138	0.500333	0.505667	0.846	0
197	139	0.500667	0.505667	0.847	0
197	140	0.500667	0.514667	0.866667	0
197	141	0.502	0.505667	0.850667	0
197	142	0.502	0.518333	0.876667	0
197	143	0.502	0.513667	0.868667	0
197	144	0.502333	0.513	0.868667	0
197	145	0.500667	0.511333	0.862667	0
197	146	0.502	0.510667	0.865333	0
197	147	0.501333	0.522667	0.881	0
197	148	0.501333	0.516333	0.871333	0
197	149	0.502333	0.509333	0.860667	0
197	150	0.502667	0.508667	0.857333	0
197	151	0.501333	0.506	0.85	0
197	152	0.501333	0.506333	0.852667	0
197	153	0.501333	0.518	0.873667	0
