Set_Number	Individual_ID	OneWayAcc	TwoWayAcc	FiveWayAcc	Best
282	21	0.500667	0.503333	0.867	0
282	22	0.500333	0.505	0.872	0
282	23	0.501	0.514	0.892667	0
282	24	0.501333	0.516333	0.896667	0
282	25	0.501	0.516667	0.897333	0
282	26	0.500667	0.506	0.876333	0
282	27	0.500333	0.515	0.892	0
282	28	0.502667	0.508	0.888333	0
282	29	0.503	0.508	0.889	0
282	30	0.500333	0.515333	0.892333	0
282	31	0.500333	0.504333	0.869667	0
282	32	0.501	0.505	0.873333	0
282	33	0.500667	0.507	0.882667	0
282	34	0.500333	0.518333	0.898	0
282	35	0.500333	0.515667	0.893667	0
282	36	0.502333	0.509	0.892	0
282	37	0.501333	0.515667	0.896	0
282	38	0.501667	0.513667	0.893667	0
282	39	0.503	0.507667	0.887667	0
282	40	0.502	0.506667	0.882333	0
282	41	0.500667	0.506667	0.881333	0
282	42	0.502333	0.508667	0.891	0
282	43	0.500667	0.508	0.886333	0
282	44	0.500333	0.508667	0.880667	0
282	45	0.501333	0.505667	0.876667	0
282	46	0.500667	0.516667	0.897	0
282	47	0.502	0.514667	0.895333	0
282	48	0.502667	0.511	0.893667	0
282	49	0.501	0.507333	0.885	0
282	50	0.501	0.514667	0.895	0
282	51	0.501667	0.509	0.891	0
282	52	0.501	0.502667	0.832667	0
282	53	0.500667	0.509667	0.89	0
282	54	0.502	0.509667	0.893333	1
282	55	0.503	0.510333	0.893667	0
282	56	0.501333	0.517	0.897667	0
282	57	0.501333	0.513	0.893	0
282	58	0.502667	0.511333	0.894333	0
282	59	0.501	0.503	0.833333	0
282	60	0.501	0.514333	0.893	0
282	61	0.503	0.507	0.886333	0
282	62	0.501667	0.508333	0.890667	0
282	63	0.501	0.508667	0.888333	0
282	64	0.501667	0.507667	0.886667	0
282	65	0.502667	0.512333	0.894667	0
282	66	0.500333	0.507	0.878	0
282	67	0.501	0.515333	0.895333	0
282	68	0.500333	0.504667	0.871	0
282	69	0.501	0.504667	0.872667	0
282	70	0.502333	0.508	0.888	0
282	71	0.500667	0.507333	0.883333	0
282	72	0.501	0.510333	0.890333	0
282	73	0.500667	0.514667	0.893667	0
282	74	0.502333	0.514	0.894	0
282	75	0.502667	0.514667	0.895667	0
282	76	0.500333	0.503333	0.832333	0
282	77	0.500667	0.509333	0.889333	0
282	78	0.501	0.508	0.887	0
282	79	0.500667	0.519	0.899	0
282	80	0.501	0.508333	0.887667	0
282	81	0.501333	0.510333	0.891333	0
282	82	0.500667	0.508667	0.887333	0
282	83	0.500667	0.516	0.896333	0
282	84	0.501333	0.51	0.891	0
282	85	0.501667	0.515	0.895667	0
282	86	0.501	0.517333	0.897667	0
282	87	0.500667	0.505667	0.875	0
282	88	0.502	0.507667	0.887	0
282	89	0.503333	0.508	0.889333	0
282	90	0.501	0.518	0.898667	0
282	91	0.502	0.515	0.896	0
282	92	0.501333	0.514333	0.894667	0
282	93	0.501333	0.509	0.89	0
282	94	0.502667	0.507333	0.886	0
282	95	0.502333	0.512	0.893667	0
282	96	0.500667	0.517	0.897333	0
283	1	0.5	0.503667	0.715333	0
283	2	0.500333	0.504333	0.862	0
283	3	0.500333	0.503667	0.854	0
283	4	0.500667	0.503667	0.856667	0
283	5	0.500667	0.51	0.888667	0
283	6	0.501667	0.510333	0.892667	0
283	7	0.500333	0.508667	0.874667	0
283	8	0.501333	0.511	0.893667	0
283	9	0.500333	0.509	0.875	0
283	10	0.500667	0.510667	0.889667	0
283	11	0.501	0.503333	0.847333	0
283	12	0.500667	0.509333	0.886	0
283	13	0.501333	0.505667	0.875333	0
283	14	0.500333	0.505	0.870333	0
283	15	0.500667	0.502333	0.844	0
283	16	0.501333	0.504667	0.872333	0
283	17	0.501667	0.509333	0.89	0
283	18	0.501667	0.508	0.876667	0
283	19	0.500333	0.502667	0.842	0
283	20	0.501	0.513333	0.897667	0
283	21	0.500667	0.504667	0.870333	0
283	22	0.500667	0.504	0.857333	0
283	23	0.500333	0.511333	0.889	0
283	24	0.501	0.509333	0.886333	0
283	25	0.500667	0.505	0.871333	0
283	26	0.501	0.512	0.896667	0
283	27	0.501667	0.510667	0.893	0
283	28	0.501333	0.510667	0.892667	0
283	29	0.500333	0.504	0.855667	0
283	30	0.501	0.508333	0.880333	0
283	31	0.500667	0.509667	0.888	0
283	32	0.501667	0.511333	0.895667	0
283	33	0.500333	0.51	0.886667	0
283	34	0.501333	0.513	0.898333	0
283	35	0.501	0.505333	0.874667	0
283	36	0.501333	0.512	0.897	0
283	37	0.501667	0.511	0.895	1
283	38	0.501	0.502667	0.844667	0
283	39	0.501333	0.508	0.876333	0
283	40	0.501667	0.508667	0.886667	0
283	41	0.501333	0.509333	0.889333	0
283	42	0.500333	0.504667	0.869667	0
283	43	0.501	0.510667	0.891	0
283	44	0.502	0.510667	0.894	0
283	45	0.501333	0.512667	0.898	0
283	46	0.500667	0.505667	0.874	0
283	47	0.500667	0.511	0.893333	0
283	48	0.500667	0.512	0.896333	0
283	49	0.501333	0.510333	0.891333	0
283	50	0.501667	0.512667	0.898333	0
283	51	0.501333	0.509667	0.889667	0
283	52	0.500333	0.510333	0.888667	0
283	53	0.501333	0.503	0.847	0
283	54	0.501333	0.508333	0.883	0
283	55	0.502	0.509667	0.890667	0
283	56	0.501333	0.511667	0.896333	0
283	57	0.501333	0.507667	0.875667	0
283	58	0.501667	0.51	0.891	0
283	59	0.500333	0.509667	0.885	0
283	60	0.500667	0.505333	0.873667	0
283	61	0.500667	0.503	0.845	0
283	62	0.501	0.511667	0.896	0
283	63	0.500333	0.512333	0.893667	0
283	64	0.501	0.51	0.890667	0
283	65	0.500667	0.504333	0.866333	0
283	66	0.500667	0.509	0.879	0
283	67	0.501333	0.509	0.888	0
283	68	0.502	0.512333	0.897667	0
283	69	0.501333	0.511333	0.895333	0
283	70	0.501	0.511333	0.895	0
283	71	0.501	0.504333	0.868	0
283	72	0.500667	0.513	0.897333	0
283	73	0.501	0.509	0.884667	0
283	74	0.501667	0.513	0.898667	0
283	75	0.501667	0.512333	0.897333	0
283	76	0.502333	0.512	0.897333	0
284	1	0.5	0.505667	0.869667	0
284	2	0.500333	0.503667	0.867667	0
284	3	0.500333	0.504333	0.870333	0
284	4	0.502	0.507333	0.89	0
284	5	0.501	0.503333	0.870333	0
284	6	0.501333	0.507333	0.889	0
284	7	0.501	0.507	0.886333	0
284	8	0.500667	0.507	0.885	0
284	9	0.502	0.509667	0.894667	0
284	10	0.500333	0.503	0.844667	0
284	11	0.500667	0.508667	0.892333	0
284	12	0.500333	0.505667	0.875333	0
284	13	0.501	0.504	0.871	0
284	14	0.500667	0.504333	0.870667	0
284	15	0.500667	0.503333	0.868333	0
284	16	0.502	0.507	0.889	0
284	17	0.501	0.506667	0.885667	0
284	18	0.500667	0.510667	0.895	0
284	19	0.500333	0.507	0.883667	0
284	20	0.501333	0.507667	0.891667	0
284	21	0.500333	0.504	0.869667	0
284	22	0.500667	0.507333	0.885333	0
284	23	0.500333	0.508	0.889333	0
284	24	0.500667	0.506	0.882667	0
284	25	0.500667	0.507667	0.89	0
284	26	0.500333	0.505333	0.873667	0
284	27	0.500667	0.505333	0.875667	0
284	28	0.501333	0.503667	0.870667	0
284	29	0.500333	0.503333	0.845667	0
284	30	0.501333	0.510667	0.896333	0
284	31	0.500667	0.506333	0.884	0
284	32	0.500333	0.506	0.879333	0
284	33	0.501667	0.510333	0.896	0
284	34	0.500333	0.510333	0.892667	0
284	35	0.501	0.504333	0.872667	0
284	36	0.500667	0.505	0.873667	0
284	37	0.501	0.505	0.875	0
284	38	0.500667	0.502333	0.844333	0
284	39	0.501333	0.502667	0.845667	0
284	40	0.500667	0.510333	0.894333	0
284	41	0.500333	0.510667	0.894	0
284	42	0.500333	0.506667	0.881667	0
284	43	0.500667	0.508333	0.891667	0
284	44	0.501333	0.509	0.893333	0
284	45	0.501333	0.508	0.893	1
284	46	0.501	0.505333	0.876	0
284	47	0.500333	0.509333	0.891333	0
284	48	0.501	0.510333	0.895667	0
284	49	0.501	0.507333	0.888667	0
284	50	0.501	0.507667	0.890333	0
284	51	0.501	0.502667	0.845	0
284	52	0.500667	0.509667	0.892667	0
284	53	0.501	0.508333	0.892667	0
284	54	0.502	0.508	0.893333	0
284	55	0.501667	0.505	0.875333	0
284	56	0.501333	0.504667	0.873	0
284	57	0.501	0.509667	0.894	0
284	58	0.501667	0.509	0.893667	0
284	59	0.500333	0.506333	0.881333	0
284	60	0.501	0.503	0.845333	0
284	61	0.500667	0.505667	0.878667	0
284	62	0.501	0.508	0.892333	0
285	1	0.500667	0.503667	0.829667	0
285	2	0.500333	0.504	0.827333	0
285	3	0.5	0.511333	0.866	0
285	4	0.501	0.505667	0.862667	0
285	5	0.500333	0.515667	0.884333	0
285	6	0.500333	0.504667	0.849333	0
285	7	0.500333	0.504333	0.847667	0
285	8	0.501667	0.51	0.878667	0
285	9	0.500333	0.515	0.883333	0
285	10	0.500333	0.513333	0.882333	0
285	11	0.501333	0.504	0.846333	0
285	12	0.501	0.515	0.888	0
285	13	0.501667	0.516333	0.891	0
285	14	0.500333	0.513	0.881333	0
285	15	0.500667	0.512667	0.880667	0
285	16	0.501	0.504	0.844667	0
285	17	0.501	0.505	0.854667	0
285	18	0.500333	0.511333	0.876333	0
285	19	0.500333	0.506333	0.862667	0
285	20	0.500667	0.504333	0.852	0
285	21	0.500333	0.513667	0.882667	0
285	22	0.500333	0.512	0.877333	0
285	23	0.501667	0.506667	0.87	0
285	24	0.500333	0.509	0.876	0
285	25	0.500667	0.513	0.883	0
285	26	0.500667	0.505667	0.861333	0
285	27	0.500333	0.508667	0.874	0
285	28	0.502	0.514667	0.888667	0
285	29	0.500667	0.505333	0.860667	0
285	30	0.502	0.507667	0.871333	0
285	31	0.500333	0.516333	0.885667	0
285	32	0.501	0.513333	0.884	0
285	33	0.500333	0.507333	0.865667	0
285	34	0.501667	0.515667	0.890667	0
285	35	0.500667	0.509333	0.876333	0
285	36	0.500333	0.517333	0.890333	0
285	37	0.501	0.509667	0.876667	0
285	38	0.501333	0.51	0.877333	0
285	39	0.501667	0.517333	0.893	0
285	40	0.501	0.512667	0.882	0
285	41	0.501667	0.514333	0.887333	0
285	42	0.5	0.516333	0.884667	0
285	43	0.500667	0.516	0.888	0
285	44	0.500667	0.506667	0.868333	0
285	45	0.502333	0.507333	0.871333	0
285	46	0.500333	0.517	0.889	0
285	47	0.501	0.507	0.870333	0
285	48	0.500667	0.506	0.863333	0
285	49	0.500667	0.511	0.878333	0
285	50	0.501333	0.515	0.89	1
285	51	0.501667	0.514	0.886	0
285	52	0.501667	0.509333	0.876667	0
285	53	0.500333	0.505667	0.859333	0
285	54	0.501667	0.514667	0.888333	0
285	55	0.500667	0.504667	0.853667	0
285	56	0.501	0.508333	0.873667	0
285	57	0.501667	0.517	0.892667	0
285	58	0.501333	0.506333	0.868667	0
285	59	0.501333	0.505	0.855	0
285	60	0.501333	0.512	0.881667	0
285	61	0.501	0.518	0.892333	0
285	62	0.501333	0.514667	0.888	0
285	63	0.501333	0.514333	0.886333	0
285	64	0.501333	0.505667	0.863667	0
285	65	0.500333	0.516667	0.888333	0
285	66	0.500667	0.514333	0.885667	0
285	67	0.502	0.517333	0.893333	0
285	68	0.500333	0.515333	0.883667	0
285	69	0.500333	0.506667	0.865	0
285	70	0.501667	0.509667	0.877667	0
285	71	0.500667	0.508	0.872667	0
285	72	0.501	0.508667	0.874333	0
285	73	0.501333	0.519333	0.893667	0
285	74	0.501	0.510667	0.879333	0
285	75	0.500333	0.511667	0.877	0
285	76	0.501	0.508	0.873333	0
285	77	0.502	0.518667	0.895333	0
285	78	0.500667	0.517	0.890333	0
285	79	0.500333	0.516	0.884667	0
285	80	0.501	0.517333	0.892	0
285	81	0.502	0.517	0.893	0
285	82	0.501667	0.511667	0.882333	0
285	83	0.500333	0.506	0.861	0
285	84	0.501	0.512333	0.881667	0
285	85	0.501333	0.514	0.885667	0
285	86	0.500667	0.516333	0.888667	0
285	87	0.501	0.514667	0.886667	0
285	88	0.501667	0.507667	0.870667	0
285	89	0.500333	0.508333	0.872	0
285	90	0.501333	0.519	0.893333	0
285	91	0.501667	0.517667	0.894	0
285	92	0.500667	0.504	0.83	0
285	93	0.500667	0.517667	0.891333	0
285	94	0.502	0.515667	0.891333	0
285	95	0.500667	0.507333	0.869333	0
285	96	0.502	0.516667	0.892333	0
285	97	0.500667	0.507	0.868667	0
285	98	0.501333	0.510333	0.878667	0
285	99	0.502	0.518	0.895	0
285	100	0.501	0.516667	0.891	0
285	101	0.502333	0.511	0.880667	0
285	102	0.501333	0.512333	0.882667	0
285	103	0.501	0.512	0.881	0
285	104	0.502	0.507333	0.870667	0
285	105	0.500667	0.518	0.892	0
285	106	0.500667	0.510667	0.877	0
285	107	0.501	0.515333	0.888667	0
285	108	0.500667	0.506333	0.863667	0
285	109	0.501	0.519667	0.893	0
285	110	0.501333	0.511333	0.881333	0
285	111	0.501667	0.518333	0.894333	0
285	112	0.502	0.515333	0.891	0
286	1	0.500667	0.502	0.817667	0
286	2	0.5	0.504667	0.881333	0
286	3	0.500333	0.502333	0.818	0
286	4	0.500667	0.504667	0.884333	0
286	5	0.5	0.507	0.885333	0
286	6	0.501333	0.503667	0.879	0
286	7	0.500333	0.507333	0.896667	0
286	8	0.501	0.503	0.874333	0
286	9	0.501	0.503333	0.876667	0
286	10	0.500333	0.504	0.880667	0
286	11	0.500333	0.504667	0.883	0
286	12	0.500667	0.503	0.871333	0
286	13	0.502	0.506667	0.901333	0
286	14	0.500333	0.503	0.87	0
286	15	0.500667	0.503333	0.876	0
286	16	0.500333	0.509667	0.911667	0
286	17	0.500333	0.509333	0.911	0
286	18	0.501667	0.507667	0.908	0
286	19	0.501	0.507	0.903	0
286	20	0.500333	0.508667	0.91	0
286	21	0.500667	0.509333	0.911333	0
286	22	0.500667	0.503667	0.877667	0
286	23	0.500333	0.502667	0.818667	0
286	24	0.500333	0.508333	0.909	0
286	25	0.502	0.508	0.909667	0
286	26	0.500333	0.506	0.887	0
286	27	0.500667	0.506333	0.891667	0
286	28	0.501667	0.507333	0.906333	0
286	29	0.501333	0.507667	0.907667	0
286	30	0.501333	0.502667	0.820333	0
286	31	0.500667	0.505667	0.888667	0
286	32	0.501333	0.51	0.914333	0
286	33	0.501333	0.506667	0.897	0
286	34	0.501	0.506	0.890667	0
286	35	0.500667	0.507333	0.905667	0
286	36	0.500333	0.507667	0.904667	0
286	37	0.501	0.51	0.913333	0
286	38	0.501667	0.506667	0.899667	0
286	39	0.500667	0.508	0.908	0
286	40	0.501333	0.506	0.892333	0
286	41	0.500667	0.507	0.902	0
286	42	0.501333	0.505667	0.889667	0
286	43	0.501	0.502667	0.819	0
286	44	0.501	0.508333	0.911667	1
286	45	0.501	0.510667	0.913667	0
286	46	0.501333	0.509667	0.913	0
286	47	0.501667	0.506	0.895667	0
286	48	0.501	0.506333	0.896	0
286	49	0.501	0.505333	0.889333	0
286	50	0.501	0.509667	0.912	0
287	1	0.500333	0.503667	0.838333	0
287	2	0.500667	0.509333	0.874667	0
287	3	0.500667	0.51	0.882667	0
287	4	0.500667	0.504333	0.845333	0
287	5	0.500333	0.504667	0.846667	0
287	6	0.501	0.509	0.871667	0
287	7	0.500667	0.505	0.850333	0
287	8	0.500333	0.511333	0.882667	0
287	9	0.501	0.509333	0.881333	0
287	10	0.500667	0.507	0.862	0
287	11	0.500667	0.502667	0.836667	0
287	12	0.501	0.517667	0.889667	0
287	13	0.501	0.505	0.853	0
287	14	0.500333	0.521333	0.888333	0
287	15	0.501333	0.507	0.863333	0
287	16	0.501333	0.517667	0.890333	0
287	17	0.501	0.503	0.837667	0
287	18	0.500333	0.52	0.887667	0
287	19	0.501	0.509667	0.882	0
287	20	0.501	0.506333	0.86	0
287	21	0.500333	0.504	0.838667	0
287	22	0.500333	0.507	0.861333	0
287	23	0.500667	0.504	0.845	0
287	24	0.500333	0.510333	0.879333	0
287	25	0.501333	0.508667	0.871	0
287	26	0.501333	0.504667	0.850333	0
287	27	0.500667	0.505333	0.852333	0
287	28	0.500667	0.518	0.889	0
287	29	0.501	0.504	0.845667	0
287	30	0.500667	0.509	0.871333	0
287	31	0.501333	0.504333	0.849667	0
287	32	0.500333	0.503	0.836	0
287	33	0.501333	0.512333	0.888333	0
287	34	0.500667	0.510333	0.883	0
287	35	0.501333	0.510333	0.885	0
287	36	0.500667	0.503333	0.837667	0
287	37	0.500333	0.509667	0.867667	0
287	38	0.501	0.504667	0.849667	0
287	39	0.500333	0.507667	0.861667	0
287	40	0.502	0.505333	0.857333	0
287	41	0.501	0.510667	0.887	1
287	42	0.501	0.507	0.863	0
287	43	0.500333	0.505667	0.854667	0
287	44	0.501	0.506667	0.862	0
287	45	0.501	0.510333	0.884667	0
287	46	0.500667	0.508	0.865	0
287	47	0.502333	0.506333	0.861	0
287	48	0.501	0.505333	0.855333	0
287	49	0.501	0.507667	0.865	0
287	50	0.502333	0.513	0.890333	0
287	51	0.500333	0.510667	0.880667	0
287	52	0.500667	0.506333	0.859	0
287	53	0.500333	0.51	0.878667	0
287	54	0.502	0.516667	0.890333	0
287	55	0.500333	0.512	0.887	0
287	56	0.500333	0.511	0.882	0
287	57	0.500667	0.509667	0.881	0
287	58	0.502	0.506	0.859667	0
287	59	0.500667	0.505667	0.855333	0
287	60	0.500667	0.511	0.887333	0
287	61	0.500667	0.508333	0.865667	0
287	62	0.501667	0.518333	0.892	0
287	63	0.501	0.51	0.883333	0
287	64	0.501	0.519	0.891	0
287	65	0.501333	0.505333	0.855667	0
287	66	0.502	0.517	0.890667	0
287	67	0.501667	0.506	0.858333	0
287	68	0.500333	0.509333	0.865333	0
287	69	0.500667	0.512667	0.888667	0
287	70	0.503667	0.514333	0.891333	0
287	71	0.500333	0.508	0.864667	0
287	72	0.501	0.511333	0.888	0
287	73	0.501	0.504333	0.849	0
287	74	0.501	0.508	0.865333	0
287	75	0.503333	0.514	0.890667	0
287	76	0.502	0.512667	0.889333	0
287	77	0.501	0.518667	0.890667	0
287	78	0.502333	0.505667	0.858333	0
287	79	0.503667	0.515	0.892333	0
287	80	0.500667	0.506667	0.861333	0
287	81	0.500667	0.508667	0.866	0
287	82	0.501667	0.517	0.89	0
287	83	0.501333	0.518333	0.891333	0
287	84	0.504	0.514333	0.891667	0
287	85	0.503333	0.514333	0.891	0
287	86	0.501667	0.518667	0.892667	0
287	87	0.501333	0.518667	0.892333	0
287	88	0.502333	0.512333	0.888667	0
288	1	0.501333	0.503	0.849667	0
288	2	0.500667	0.503333	0.850333	0
288	3	0.500333	0.503333	0.846667	0
288	4	0.500333	0.505333	0.868	0
288	5	0.500667	0.507	0.885333	0
288	6	0.500667	0.506667	0.885	0
288	7	0.500667	0.507333	0.887	0
288	8	0.501	0.504333	0.865333	0
288	9	0.501	0.507	0.886	0
288	10	0.501	0.507667	0.888667	0
288	11	0.500333	0.503667	0.859667	0
288	12	0.500667	0.502667	0.772667	0
288	13	0.501333	0.509	0.893333	0
288	14	0.501333	0.505667	0.875333	0
288	15	0.501	0.508667	0.892667	0
288	16	0.500667	0.501667	0.768	0
288	17	0.501333	0.506333	0.883	0
288	18	0.501	0.505	0.870333	0
288	19	0.500333	0.508	0.885667	0
288	20	0.500667	0.503	0.848	0
288	21	0.501333	0.506	0.881	0
288	22	0.500667	0.505333	0.869667	0
288	23	0.500333	0.506333	0.882333	0
288	24	0.501	0.508333	0.891667	0
288	25	0.500333	0.507	0.883333	0
288	26	0.5	0.505	0.858667	0
288	27	0.500333	0.508333	0.886667	0
288	28	0.500667	0.508333	0.890333	0
288	29	0.501	0.504	0.864667	0
288	30	0.500667	0.504667	0.865	0
288	31	0.500667	0.510333	0.895	0
288	32	0.500333	0.509333	0.890667	0
288	33	0.500333	0.504667	0.864	0
288	34	0.502	0.509	0.893667	0
288	35	0.501333	0.504667	0.87	0
288	36	0.500333	0.508667	0.889333	0
288	37	0.501	0.510667	0.896333	0
288	38	0.501	0.509667	0.895667	0
288	39	0.501	0.503667	0.863667	0
288	40	0.500667	0.508667	0.891333	0
288	41	0.500333	0.509	0.890333	0
288	42	0.500333	0.504333	0.861667	0
288	43	0.502	0.511667	0.898667	0
288	44	0.501333	0.512	0.897	0
288	45	0.500667	0.509667	0.893667	0
288	46	0.500667	0.502333	0.769667	0
288	47	0.501333	0.505333	0.871667	0
288	48	0.501667	0.511	0.897333	0
288	49	0.501667	0.508	0.889	0
288	50	0.500667	0.504333	0.864333	0
288	51	0.500667	0.505	0.865667	0
288	52	0.501	0.502	0.769667	0
288	53	0.500333	0.504	0.861	0
288	54	0.501667	0.511333	0.898333	0
288	55	0.500667	0.506	0.880333	0
288	56	0.501333	0.502667	0.774333	0
288	57	0.500667	0.509333	0.893	0
288	58	0.501	0.509333	0.894	0
288	59	0.501	0.503333	0.860667	0
288	60	0.500333	0.51	0.892	0
288	61	0.501667	0.505	0.872	0
288	62	0.500667	0.504	0.863	0
288	63	0.501	0.505667	0.871	0
288	64	0.501	0.502333	0.770333	0
288	65	0.501333	0.505	0.870667	0
288	66	0.500667	0.507667	0.888	0
288	67	0.502	0.508667	0.893333	0
288	68	0.501333	0.509333	0.895333	1
288	69	0.501	0.504667	0.865667	0
288	70	0.502	0.511	0.897667	0
288	71	0.501	0.502667	0.773	0
288	72	0.500667	0.503667	0.860333	0
289	1	0.5	0.505	0.820667	0
289	2	0.500667	0.502667	0.847	0
289	3	0.500667	0.511333	0.900333	0
289	4	0.501	0.503333	0.858667	0
289	5	0.500667	0.510667	0.898	0
289	6	0.500667	0.506333	0.883	0
289	7	0.500333	0.508667	0.888	0
289	8	0.500667	0.507333	0.888	0
289	9	0.501667	0.505	0.881	0
289	10	0.501	0.503	0.848	0
289	11	0.500333	0.511667	0.9	0
289	12	0.501	0.504	0.869333	0
289	13	0.500333	0.508333	0.887667	0
289	14	0.500667	0.507	0.886667	0
289	15	0.500667	0.509	0.890333	0
289	16	0.500333	0.504667	0.872333	0
289	17	0.501	0.510667	0.899	0
289	18	0.500667	0.504	0.867	0
289	19	0.501333	0.510667	0.899333	0
289	20	0.501333	0.511	0.901333	0
289	21	0.502	0.507	0.889333	0
289	22	0.501	0.505667	0.882333	0
289	23	0.500333	0.503	0.846333	0
289	24	0.501333	0.505667	0.883	0
289	25	0.501667	0.506333	0.887667	0
289	26	0.501333	0.508667	0.894333	0
289	27	0.500333	0.503667	0.866333	0
289	28	0.501333	0.508333	0.889667	0
289	29	0.501	0.509333	0.896667	0
289	30	0.500333	0.503333	0.847	0
289	31	0.500333	0.506333	0.879	0
289	32	0.501333	0.504333	0.87	0
289	33	0.501333	0.507	0.888667	0
289	34	0.501333	0.505	0.880667	0
289	35	0.501333	0.506333	0.887	0
289	36	0.501	0.506333	0.886	0
289	37	0.501333	0.509	0.895667	0
289	38	0.501	0.505333	0.881667	0
289	39	0.500667	0.504333	0.869333	0
289	40	0.500333	0.504333	0.867333	0
289	41	0.501	0.506667	0.886667	0
289	42	0.501	0.505	0.879	0
289	43	0.501333	0.506667	0.887333	0
289	44	0.502	0.508	0.890667	0
289	45	0.502333	0.507333	0.89	0
289	46	0.500333	0.510333	0.896	0
289	47	0.501	0.504333	0.869667	0
289	48	0.501333	0.512333	0.901667	0
289	49	0.501	0.508333	0.889333	0
289	50	0.501667	0.507667	0.889667	0
289	51	0.500667	0.504667	0.877333	0
289	52	0.501	0.510333	0.897	0
289	53	0.501	0.508667	0.892667	0
289	54	0.500667	0.505667	0.881333	0
289	55	0.501333	0.504667	0.878667	0
289	56	0.500667	0.505333	0.877667	0
289	57	0.500667	0.509333	0.892667	0
289	58	0.502333	0.510333	0.900333	1
289	59	0.502	0.509667	0.897	0
289	60	0.500333	0.507	0.885333	0
289	61	0.501667	0.511333	0.902	0
289	62	0.501	0.507	0.888333	0
289	63	0.501333	0.51	0.897333	0
289	64	0.501	0.509	0.894333	0
289	65	0.501333	0.507333	0.889333	0
289	66	0.500667	0.506667	0.884333	0
290	1	0.500333	0.503333	0.829333	0
290	2	0.501	0.502333	0.804667	0
290	3	0.500667	0.502667	0.828	0
290	4	0.500667	0.506333	0.859667	0
290	5	0.500333	0.506333	0.855667	0
290	6	0.500667	0.503333	0.829667	0
290	7	0.500667	0.504	0.849667	0
290	8	0.500333	0.504	0.848667	0
290	9	0.500333	0.510667	0.871333	0
290	10	0.500333	0.507	0.861667	0
290	11	0.504333	0.51	0.878667	0
290	12	0.500333	0.503	0.826667	0
290	13	0.500333	0.503667	0.830333	0
290	14	0.500333	0.504333	0.849667	0
290	15	0.500667	0.509	0.871	0
290	16	0.501667	0.504667	0.855	0
290	17	0.500667	0.516	0.883667	0
290	18	0.500667	0.516667	0.884333	0
290	19	0.500333	0.508	0.868	0
290	20	0.502333	0.507333	0.866333	0
290	21	0.501	0.509333	0.876	0
290	22	0.500667	0.503667	0.847333	0
290	23	0.501667	0.512333	0.883	0
290	24	0.501667	0.511667	0.882	0
290	25	0.504333	0.509667	0.877333	0
290	26	0.500667	0.507667	0.867667	0
290	27	0.501667	0.508	0.873333	0
290	28	0.503	0.51	0.878	0
290	29	0.500667	0.508	0.870667	0
290	30	0.502667	0.51	0.877333	0
290	31	0.501	0.512333	0.882333	0
290	32	0.501	0.504	0.853	0
290	33	0.501333	0.505	0.857	0
290	34	0.500333	0.511333	0.875	0
290	35	0.501667	0.511	0.881	0
290	36	0.500667	0.513333	0.882667	0
290	37	0.501667	0.508667	0.874667	0
290	38	0.501	0.506333	0.86	0
290	39	0.500333	0.504667	0.851	0
290	40	0.500667	0.503	0.828333	0
290	41	0.501333	0.509	0.875333	0
290	42	0.501333	0.508333	0.873	0
290	43	0.500333	0.512667	0.881	0
290	44	0.503	0.507	0.865	0
290	45	0.503333	0.51	0.878333	0
290	46	0.500333	0.509667	0.87	0
290	47	0.500667	0.512333	0.882	0
290	48	0.501667	0.509	0.875667	0
290	49	0.501333	0.507667	0.869333	0
290	50	0.502	0.508333	0.873667	0
290	51	0.502333	0.507667	0.871667	0
290	52	0.501333	0.510667	0.880333	0
290	53	0.501	0.508333	0.872333	0
290	54	0.502667	0.508333	0.874667	0
290	55	0.501	0.509	0.874667	0
290	56	0.501667	0.510667	0.880667	0
290	57	0.500667	0.509667	0.875	0
290	58	0.500333	0.509333	0.869333	0
290	59	0.501667	0.511333	0.881667	1
290	60	0.500667	0.504333	0.852667	0
290	61	0.501	0.505667	0.855333	0
290	62	0.502	0.509	0.876667	0
290	63	0.501	0.504667	0.854	0
290	64	0.500667	0.507333	0.864667	0
290	65	0.500667	0.511333	0.877667	0
290	66	0.501667	0.507667	0.870333	0
290	67	0.501333	0.516	0.886667	0
